Csaladihaz;;;;
Elem ID;Egyedi ID;ARCHICAD Classification - 22;Érintett helyiség neve;Követelmények
Frame-Bnd-516;EA771FD3-0425-44EE-9598-1FC3DEDD0C97;Curtain Wall Frame;;5-3-Tűzgátlás#2-10-Hőveszteség#3-4-Léghang gátlás#10-7-Összeépíthetőség#8-4-Megépíthetőség#7-10-Színhasználat#
Frame-Bnd-517;C6EEDD64-CDA1-4335-A83E-73D387D7A07A;Curtain Wall Frame;;3-4-Tűzgátlás#9-7-Hőveszteség#4-6-Léghang gátlás#5-4-Összeépíthetőség#4-10-Megépíthetőség#8-1-Színhasználat#
Frame-Bnd-518;C16E38DF-C8B9-41F9-9532-67B13F1AE51B;Curtain Wall Frame;;5-8-Tűzgátlás#3-5-Hőveszteség#1-8-Léghang gátlás#5-1-Összeépíthetőség#8-6-Megépíthetőség#6-9-Színhasználat#
Frame-Bnd-519;FE6B87A5-075D-42DA-B99D-CC80CB3855B4;Curtain Wall Frame;;6-9-Tűzgátlás#3-9-Hőveszteség#9-9-Léghang gátlás#2-2-Összeépíthetőség#2-3-Megépíthetőség#4-10-Színhasználat#
Frame-Bnd-520;C32FC7ED-2D49-4CAF-9F46-3935CF21B8FE;Curtain Wall Frame;;1-2-Tűzgátlás#6-10-Hőveszteség#5-3-Léghang gátlás#10-6-Összeépíthetőség#7-3-Megépíthetőség#2-9-Színhasználat#
Frame-Bnd-521;19EB9CC7-8712-45E0-9F9B-015FDA38406F;Curtain Wall Frame;;4-10-Tűzgátlás#2-10-Hőveszteség#1-2-Léghang gátlás#8-9-Összeépíthetőség#5-6-Megépíthetőség#4-3-Színhasználat#
Frame-Bnd-522;441B0701-22EB-4E97-8580-BB1DD4B87D16;Curtain Wall Frame;;8-7-Tűzgátlás#9-2-Hőveszteség#5-6-Léghang gátlás#7-8-Összeépíthetőség#2-2-Megépíthetőség#4-6-Színhasználat#
Frame-Bnd-523;D3A927C9-C811-42B2-B718-B779A2B6CC3E;Curtain Wall Frame;;2-7-Tűzgátlás#3-8-Hőveszteség#9-4-Léghang gátlás#3-5-Összeépíthetőség#3-6-Megépíthetőség#6-9-Színhasználat#
Frame-Bnd-524;80C8ECE8-2746-462D-840A-B7D50767CAF5;Curtain Wall Frame;;6-7-Tűzgátlás#7-3-Hőveszteség#6-4-Léghang gátlás#4-9-Összeépíthetőség#4-4-Megépíthetőség#5-7-Színhasználat#
Frame-Bnd-525;6501BD1A-9A53-4609-AC4A-C3CD2DBA3185;Curtain Wall Frame;;10-4-Tűzgátlás#9-2-Hőveszteség#7-6-Léghang gátlás#1-4-Összeépíthetőség#6-1-Megépíthetőség#7-8-Színhasználat#
Frame-Bnd-526;09F4847C-F75D-4A1E-BAC3-C6C36EDB695E;Curtain Wall Frame;;4-10-Tűzgátlás#10-9-Hőveszteség#1-8-Léghang gátlás#7-6-Összeépíthetőség#5-2-Megépíthetőség#2-4-Színhasználat#
Frame-Bnd-527;B68BC558-0AC4-4330-BFFD-A79EDFE7C883;Curtain Wall Frame;;4-7-Tűzgátlás#4-6-Hőveszteség#10-5-Léghang gátlás#7-1-Összeépíthetőség#2-1-Megépíthetőség#7-8-Színhasználat#
Frame-Bnd-528;5873C07E-DF09-4BBA-BFCB-77C5E2E3B2E3;Curtain Wall Frame;;1-4-Tűzgátlás#3-1-Hőveszteség#9-4-Léghang gátlás#4-8-Összeépíthetőség#6-8-Megépíthetőség#5-2-Színhasználat#
Frame-Bnd-529;520F56FE-AB0C-4729-A1CE-368A0538A728;Curtain Wall Frame;;2-7-Tűzgátlás#10-1-Hőveszteség#9-3-Léghang gátlás#3-6-Összeépíthetőség#9-4-Megépíthetőség#10-5-Színhasználat#
Frame-Bnd-530;3DC3BAD1-731F-4167-99B5-5F779428F66F;Curtain Wall Frame;;2-10-Tűzgátlás#10-3-Hőveszteség#8-7-Léghang gátlás#10-9-Összeépíthetőség#6-3-Megépíthetőség#5-5-Színhasználat#
Frame-Bnd-531;F04895F6-1628-4DA3-8047-01B992AAFBA9;Curtain Wall Frame;;5-5-Tűzgátlás#1-7-Hőveszteség#7-4-Léghang gátlás#1-7-Összeépíthetőség#9-9-Megépíthetőség#9-3-Színhasználat#
Frame-Bnd-532;56389FB4-1119-40F1-A824-85E324C059B6;Curtain Wall Frame;;3-5-Tűzgátlás#1-7-Hőveszteség#4-4-Léghang gátlás#6-9-Összeépíthetőség#2-4-Megépíthetőség#5-5-Színhasználat#
Frame-Bnd-533;D37BC7A6-9CC2-4849-8A24-E4424CC80F7F;Curtain Wall Frame;;7-4-Tűzgátlás#8-5-Hőveszteség#9-7-Léghang gátlás#8-5-Összeépíthetőség#9-6-Megépíthetőség#9-4-Színhasználat#
Frame-Bnd-534;3E835AD5-58F0-45B8-8461-EB383428C772;Curtain Wall Frame;;5-9-Tűzgátlás#3-3-Hőveszteség#8-2-Léghang gátlás#1-6-Összeépíthetőség#3-1-Megépíthetőség#7-10-Színhasználat#
Frame-Bnd-535;82A13A40-89C7-4F30-934B-FB26F13EDC73;Curtain Wall Frame;;9-10-Tűzgátlás#10-4-Hőveszteség#1-8-Léghang gátlás#4-2-Összeépíthetőség#6-1-Megépíthetőség#5-10-Színhasználat#
Frame-Bnd-536;5A6760DB-FDAE-47DF-9193-483CCFD8724E;Curtain Wall Frame;;2-6-Tűzgátlás#8-6-Hőveszteség#3-1-Léghang gátlás#2-7-Összeépíthetőség#10-8-Megépíthetőség#8-10-Színhasználat#
Frame-Bnd-537;C2E7FC52-F481-4025-8EAD-781DCB2566D7;Curtain Wall Frame;;6-3-Tűzgátlás#10-8-Hőveszteség#4-5-Léghang gátlás#8-8-Összeépíthetőség#2-6-Megépíthetőség#3-3-Színhasználat#
Frame-Bnd-538;715AD4E1-5179-4681-B5FD-AA51FDFDD9EE;Curtain Wall Frame;;8-2-Tűzgátlás#2-10-Hőveszteség#2-6-Léghang gátlás#7-7-Összeépíthetőség#1-6-Megépíthetőség#1-5-Színhasználat#
Frame-Bnd-539;4FDB0D48-D0C7-469C-9AB4-33DE2A427F94;Curtain Wall Frame;;3-8-Tűzgátlás#5-8-Hőveszteség#8-10-Léghang gátlás#5-3-Összeépíthetőség#6-6-Megépíthetőség#2-1-Színhasználat#
Frame-Bnd-540;44FB7628-8FCB-4969-B232-EC1BA7B11EDD;Curtain Wall Frame;;3-1-Tűzgátlás#1-6-Hőveszteség#3-5-Léghang gátlás#6-7-Összeépíthetőség#5-4-Megépíthetőség#10-6-Színhasználat#
Frame-Bnd-541;5338A0E7-160D-4C21-BD31-482E85CF83DB;Curtain Wall Frame;;5-4-Tűzgátlás#3-6-Hőveszteség#8-5-Léghang gátlás#10-7-Összeépíthetőség#7-3-Megépíthetőség#9-10-Színhasználat#
Frame-Bnd-542;C3EB0899-0E84-48CA-87CA-A79C0CD7AF7F;Curtain Wall Frame;;6-7-Tűzgátlás#6-7-Hőveszteség#6-4-Léghang gátlás#2-1-Összeépíthetőség#2-3-Megépíthetőség#9-8-Színhasználat#
Frame-Bnd-543;86932D79-DCB7-46B5-8277-813B940E5ED7;Curtain Wall Frame;;3-3-Tűzgátlás#7-2-Hőveszteség#10-6-Léghang gátlás#9-2-Összeépíthetőség#5-6-Megépíthetőség#5-7-Színhasználat#
Frame-Bnd-544;A5E9B335-B2FC-46DC-8289-36AF6875ED59;Curtain Wall Frame;;10-6-Tűzgátlás#9-6-Hőveszteség#10-5-Léghang gátlás#3-6-Összeépíthetőség#8-7-Megépíthetőség#3-7-Színhasználat#
Frame-Bnd-545;1785B67D-F017-453D-B1F3-0CEEAF1B4F67;Curtain Wall Frame;;4-1-Tűzgátlás#8-8-Hőveszteség#9-8-Léghang gátlás#6-3-Összeépíthetőség#7-4-Megépíthetőség#8-8-Színhasználat#
Frame-Bnd-546;2E8FB874-D82A-4932-800D-1ED421C0E323;Curtain Wall Frame;;2-9-Tűzgátlás#5-10-Hőveszteség#4-9-Léghang gátlás#5-10-Összeépíthetőség#4-3-Megépíthetőség#9-2-Színhasználat#
Frame-Bnd-547;15F34613-859F-4C99-9B5A-7D69CCDBAEC0;Curtain Wall Frame;;1-7-Tűzgátlás#9-6-Hőveszteség#4-9-Léghang gátlás#6-8-Összeépíthetőség#7-9-Megépíthetőség#10-7-Színhasználat#
Frame-Bnd-548;7A7AFD32-CB12-49F7-95B6-7C73EE057BC8;Curtain Wall Frame;;10-7-Tűzgátlás#7-2-Hőveszteség#4-7-Léghang gátlás#3-10-Összeépíthetőség#2-4-Megépíthetőség#4-3-Színhasználat#
Frame-Bnd-549;2EEF2981-1730-4B29-9F13-BFB8FC35E57F;Curtain Wall Frame;;3-4-Tűzgátlás#3-4-Hőveszteség#3-6-Léghang gátlás#5-4-Összeépíthetőség#9-8-Megépíthetőség#1-4-Színhasználat#
Frame-Bnd-550;8DE89D70-9D90-4642-BB05-E55F96D57208;Curtain Wall Frame;;4-5-Tűzgátlás#2-2-Hőveszteség#6-9-Léghang gátlás#4-2-Összeépíthetőség#4-8-Megépíthetőség#5-5-Színhasználat#
Frame-Bnd-551;E2F6A412-B40A-4276-912F-C7A906E3547E;Curtain Wall Frame;;2-4-Tűzgátlás#8-9-Hőveszteség#6-4-Léghang gátlás#6-9-Összeépíthetőség#4-9-Megépíthetőség#4-7-Színhasználat#
Frame-Bnd-552;96BAFD25-513D-4FB5-94A6-875978B101D9;Curtain Wall Frame;;7-1-Talaj szilárdság#
Frame-Bnd-553;F4347D8B-4983-4058-A32E-D913DFFFADD8;Curtain Wall Frame;;1-9-Hőátbocsátás#6-5-Forma#6-5-Ökológiai lábnyom#9-9-Akadálymentesítés#9-3-Léghang gátlás#7-2-Színhasználat#
Frame-Bnd-554;DB6B45C3-895A-4104-A2B3-15C5DA13235B;Curtain Wall Frame;;5-2-Hőátbocsátás#5-10-Forma#10-1-Ökológiai lábnyom#1-10-Akadálymentesítés#1-2-Léghang gátlás#1-10-Színhasználat#
Frame-Bnd-555;1C3EBECF-2C55-413D-87FC-6220217738AC;Curtain Wall Frame;;10-5-Hőátbocsátás#7-8-Forma#8-6-Ökológiai lábnyom#6-8-Akadálymentesítés#4-8-Léghang gátlás#4-9-Színhasználat#
Frame-Bnd-556;7C543180-47D4-437D-A28F-1B877EE748BC;Curtain Wall Frame;;1-5-Hőátbocsátás#7-6-Forma#5-5-Ökológiai lábnyom#3-7-Akadálymentesítés#5-7-Léghang gátlás#5-4-Színhasználat#
Frame-Bnd-557;231B025D-153F-4ECB-8EDB-5CC083DC89C9;Curtain Wall Frame;;9-1-Hőátbocsátás#8-2-Forma#1-10-Ökológiai lábnyom#10-10-Akadálymentesítés#4-10-Léghang gátlás#6-6-Színhasználat#
Frame-Bnd-558;2C480135-F4F1-4DA9-A3BE-74A716773970;Curtain Wall Frame;;3-2-Hőátbocsátás#6-2-Forma#3-8-Ökológiai lábnyom#10-1-Akadálymentesítés#3-5-Léghang gátlás#4-4-Színhasználat#
Frame-Bnd-559;85D73EFF-3A8F-4479-8A9A-DB4478AE38DE;Curtain Wall Frame;;7-7-Hőátbocsátás#3-3-Forma#4-7-Ökológiai lábnyom#3-9-Akadálymentesítés#1-5-Léghang gátlás#4-10-Színhasználat#
Frame-Bnd-560;A2F225FB-C435-48CE-A51F-F8624B0F4BE2;Curtain Wall Frame;;7-9-Hőátbocsátás#3-8-Forma#5-4-Ökológiai lábnyom#3-8-Akadálymentesítés#8-9-Léghang gátlás#2-7-Színhasználat#
Frame-Bnd-561;9579E0A7-5A97-44B5-A566-F04FB57071FE;Curtain Wall Frame;;3-9-Hőátbocsátás#2-1-Forma#2-6-Ökológiai lábnyom#2-2-Akadálymentesítés#10-2-Léghang gátlás#10-1-Színhasználat#
Frame-Bnd-562;3043973C-32EE-41BA-AE77-45B8ABF590AA;Curtain Wall Frame;;1-10-Hőátbocsátás#6-2-Forma#5-9-Ökológiai lábnyom#9-9-Akadálymentesítés#7-6-Léghang gátlás#5-6-Színhasználat#
Frame-Bnd-563;F6CD7452-6954-44FB-9041-2FF3A1876765;Curtain Wall Frame;;3-1-Hőátbocsátás#6-3-Forma#3-9-Ökológiai lábnyom#6-4-Akadálymentesítés#10-3-Léghang gátlás#3-8-Színhasználat#
Frame-Bnd-564;52EBDF77-4840-4D63-8911-711F53C525FD;Curtain Wall Frame;;2-6-Hőátbocsátás#9-1-Forma#9-8-Ökológiai lábnyom#4-9-Akadálymentesítés#4-2-Léghang gátlás#9-8-Színhasználat#
Frame-Bnd-565;DB81C252-0B3D-4833-B80F-24F094111878;Curtain Wall Frame;;10-7-Hőátbocsátás#5-2-Forma#7-1-Ökológiai lábnyom#9-6-Akadálymentesítés#7-4-Léghang gátlás#7-9-Színhasználat#
Frame-Bnd-566;4756B2D2-C370-4542-B59C-DE3549F5FACD;Curtain Wall Frame;;7-10-Hőátbocsátás#8-1-Forma#1-3-Ökológiai lábnyom#4-2-Akadálymentesítés#5-5-Léghang gátlás#3-5-Színhasználat#
Frame-Bnd-567;59577DBC-6C09-4771-B5DB-6C98238DE894;Curtain Wall Frame;;3-3-Hőátbocsátás#6-7-Forma#10-10-Ökológiai lábnyom#6-5-Akadálymentesítés#8-10-Léghang gátlás#8-2-Színhasználat#
Frame-Bnd-568;3C1D9C82-F4B9-4E42-84F0-F62DD50DD29E;Curtain Wall Frame;;10-2-Hőátbocsátás#4-10-Forma#6-3-Ökológiai lábnyom#4-4-Akadálymentesítés#8-8-Léghang gátlás#8-4-Színhasználat#
Frame-Bnd-569;557E26F1-B934-4182-96A3-FABC99FAC7D9;Curtain Wall Frame;;7-6-Hőátbocsátás#2-9-Forma#10-7-Ökológiai lábnyom#9-7-Akadálymentesítés#10-9-Léghang gátlás#8-10-Színhasználat#
Frame-Bnd-570;1C38FCA7-5D37-4085-AA5F-9CD62B8A3434;Curtain Wall Frame;;5-5-Hőátbocsátás#9-3-Forma#9-8-Ökológiai lábnyom#7-2-Akadálymentesítés#6-10-Léghang gátlás#2-1-Színhasználat#
Frame-Bnd-571;C4A6DA13-EB54-4857-ACDF-68F2C9A0CC5C;Curtain Wall Frame;;5-2-Hőátbocsátás#10-3-Forma#4-5-Ökológiai lábnyom#9-8-Akadálymentesítés#5-5-Léghang gátlás#9-9-Színhasználat#
Frame-Bnd-572;8E01848E-6499-4A77-980B-C20EE18383EE;Curtain Wall Frame;;1-7-Hőátbocsátás#5-8-Forma#7-4-Ökológiai lábnyom#7-4-Akadálymentesítés#10-2-Léghang gátlás#10-2-Színhasználat#
Frame-Bnd-573;C978B477-B34C-4E2C-ACA8-C42906F47A02;Curtain Wall Frame;;9-7-Hőátbocsátás#9-9-Forma#1-6-Ökológiai lábnyom#9-1-Akadálymentesítés#10-7-Léghang gátlás#7-6-Színhasználat#
Frame-Bnd-574;4B494DFF-05B9-4CE8-8F5F-C4AD746FF300;Curtain Wall Frame;;9-4-Hőátbocsátás#8-10-Forma#1-8-Ökológiai lábnyom#8-3-Akadálymentesítés#1-2-Léghang gátlás#4-9-Színhasználat#
Frame-Bnd-575;83745300-DE6E-41CC-B1D2-EE24CA922E0D;Curtain Wall Frame;;4-1-Hőátbocsátás#9-4-Forma#5-5-Ökológiai lábnyom#1-10-Akadálymentesítés#7-2-Léghang gátlás#9-8-Színhasználat#
Frame-Bnd-576;00A67DDF-2A58-449E-81A4-04D8C5F92334;Curtain Wall Frame;;2-3-Hőátbocsátás#5-4-Forma#6-9-Ökológiai lábnyom#2-9-Akadálymentesítés#10-4-Léghang gátlás#2-10-Színhasználat#
Frame-Bnd-579;C3796338-5EFC-4EBF-89CC-8697AE9FE9E4;Curtain Wall Frame;;1-6-Hőátbocsátás#6-5-Forma#7-8-Ökológiai lábnyom#3-8-Akadálymentesítés#7-2-Léghang gátlás#9-5-Színhasználat#
Frame-Bnd-580;3F1C6589-25A1-4715-B109-28097F58CB61;Curtain Wall Frame;;7-6-Hőátbocsátás#4-6-Forma#3-3-Ökológiai lábnyom#7-7-Akadálymentesítés#2-3-Léghang gátlás#6-7-Színhasználat#
Frame-Bnd-581;A063E868-3DC3-44FF-8919-1EC0E9FEF522;Curtain Wall Frame;;6-8-Hőátbocsátás#9-6-Forma#9-8-Ökológiai lábnyom#1-10-Akadálymentesítés#1-9-Léghang gátlás#6-6-Színhasználat#
Frame-Bnd-582;5678B926-B903-4FB6-97A3-72083C61B7EE;Curtain Wall Frame;;5-10-Hőátbocsátás#8-4-Forma#2-5-Ökológiai lábnyom#8-1-Akadálymentesítés#3-6-Léghang gátlás#4-8-Színhasználat#
Frame-Bnd-583;536FFBC8-EA18-4286-8DB2-DFBC96D7A319;Curtain Wall Frame;;3-5-Hőátbocsátás#8-3-Forma#5-10-Ökológiai lábnyom#3-2-Akadálymentesítés#9-7-Léghang gátlás#8-4-Színhasználat#
Frame-Bnd-584;92D7D00E-6B3D-4278-B451-ADB0902D0651;Curtain Wall Frame;;3-8-Hőátbocsátás#6-6-Forma#10-1-Ökológiai lábnyom#6-4-Akadálymentesítés#5-9-Léghang gátlás#8-4-Színhasználat#
Frame-Bnd-585;1A354F45-F9B2-43A0-B23B-10BD515699C1;Curtain Wall Frame;;2-1-Hőátbocsátás#3-4-Forma#1-9-Ökológiai lábnyom#4-2-Akadálymentesítés#5-5-Léghang gátlás#6-10-Színhasználat#
Frame-Bnd-586;CD4D3CF0-A901-45F2-B33A-AACF077D9258;Curtain Wall Frame;;9-7-Hőátbocsátás#1-8-Forma#5-2-Ökológiai lábnyom#9-3-Akadálymentesítés#9-7-Léghang gátlás#2-3-Színhasználat#
Frame-Bnd-587;FA797242-773F-40F9-B6AF-72DA892491E5;Curtain Wall Frame;;4-3-Hőátbocsátás#3-2-Forma#3-3-Ökológiai lábnyom#8-6-Akadálymentesítés#4-3-Léghang gátlás#9-2-Színhasználat#
Frame-Bnd-588;197875D6-1614-4151-8231-4613D8F7BA7B;Curtain Wall Frame;;2-3-Hőátbocsátás#3-6-Forma#8-9-Ökológiai lábnyom#6-5-Akadálymentesítés#2-9-Léghang gátlás#1-4-Színhasználat#
Frame-Bnd-589;2FAAEC38-B9F7-4179-99E8-C6F40AF70125;Curtain Wall Frame;;1-1-Hőátbocsátás#3-4-Forma#4-8-Ökológiai lábnyom#1-3-Akadálymentesítés#9-5-Léghang gátlás#3-3-Színhasználat#
Frame-Bnd-590;ADEAA2E8-6682-4A0E-B751-338D6278943C;Curtain Wall Frame;;2-5-Hőátbocsátás#8-4-Forma#5-3-Ökológiai lábnyom#2-8-Akadálymentesítés#4-9-Léghang gátlás#2-3-Színhasználat#
Frame-Bnd-591;65D074E6-97FF-4F03-B9A2-4C1EBD38F2AD;Curtain Wall Frame;;3-2-Hőátbocsátás#3-2-Forma#2-9-Ökológiai lábnyom#2-3-Akadálymentesítés#9-9-Léghang gátlás#2-8-Színhasználat#
Frame-Bnd-592;E4A701AE-F649-4FC4-B0E9-AFFFBAE3D352;Curtain Wall Frame;;4-3-Hőátbocsátás#10-5-Forma#5-3-Ökológiai lábnyom#6-8-Akadálymentesítés#5-7-Léghang gátlás#1-5-Színhasználat#
Frame-Bnd-593;71DF9B83-5AC9-4B50-AAAD-6C4335A7905C;Curtain Wall Frame;;6-9-Hőátbocsátás#7-4-Forma#9-2-Ökológiai lábnyom#6-8-Akadálymentesítés#9-8-Léghang gátlás#8-9-Színhasználat#
Frame-Bnd-594;31A89AF3-F7A0-4F44-86CF-67F76B207905;Curtain Wall Frame;;5-9-Hőátbocsátás#6-9-Forma#6-4-Ökológiai lábnyom#2-10-Akadálymentesítés#4-10-Léghang gátlás#1-6-Színhasználat#
Frame-Bnd-595;D89389F3-0955-4101-8572-C465F9E7508F;Curtain Wall Frame;;4-9-Hőátbocsátás#5-9-Forma#5-9-Ökológiai lábnyom#8-8-Akadálymentesítés#9-10-Léghang gátlás#9-10-Színhasználat#
Frame-Bnd-596;375C4330-3A4E-4D5E-BF07-EA78B1A5E85F;Curtain Wall Frame;;1-8-Hőátbocsátás#9-5-Forma#1-5-Ökológiai lábnyom#9-10-Akadálymentesítés#4-5-Léghang gátlás#1-7-Színhasználat#
Frame-Bnd-597;724457D6-C07B-42B2-A542-5DB248B94490;Curtain Wall Frame;;10-9-Hőátbocsátás#8-1-Forma#4-8-Ökológiai lábnyom#9-7-Akadálymentesítés#3-10-Léghang gátlás#7-5-Színhasználat#
Frame-Bnd-598;4328BA73-A8B8-4A7B-A28B-E33E0A48F4CE;Curtain Wall Frame;;6-1-Hőátbocsátás#4-1-Forma#6-7-Ökológiai lábnyom#5-5-Akadálymentesítés#5-10-Léghang gátlás#6-4-Színhasználat#
Frame-Bnd-599;2373984D-2563-4FF9-8D6B-0132EBDFC0B0;Curtain Wall Frame;;7-10-Hőátbocsátás#5-4-Forma#9-9-Ökológiai lábnyom#7-1-Akadálymentesítés#2-7-Léghang gátlás#9-9-Színhasználat#
Frame-Bnd-600;620B2E26-9C79-4D10-97D4-584D736933E7;Curtain Wall Frame;;1-4-Hőátbocsátás#7-3-Forma#9-8-Ökológiai lábnyom#10-2-Akadálymentesítés#1-6-Léghang gátlás#6-6-Színhasználat#
Frame-Bnd-601;5211B510-7A5B-4EF6-86AD-EFABBFE5F699;Curtain Wall Frame;;5-2-Hőátbocsátás#6-9-Forma#4-2-Ökológiai lábnyom#8-4-Akadálymentesítés#5-7-Léghang gátlás#5-7-Színhasználat#
Frame-Bnd-602;CE1FE40B-3985-457D-A3C8-26922F2EE55B;Curtain Wall Frame;;4-1-Hőátbocsátás#7-2-Forma#4-9-Ökológiai lábnyom#8-3-Akadálymentesítés#1-1-Léghang gátlás#5-5-Színhasználat#
Frame-Bnd-603;91DA8387-AB67-4C01-B413-71A256B390F3;Curtain Wall Frame;;7-8-Hőátbocsátás#3-4-Forma#10-10-Ökológiai lábnyom#6-1-Akadálymentesítés#9-8-Léghang gátlás#7-8-Színhasználat#
Frame-Bnd-604;1BBE6528-299A-4D67-9E4A-FAB4DDB06E81;Curtain Wall Frame;;5-9-Hőátbocsátás#4-10-Forma#9-4-Ökológiai lábnyom#4-10-Akadálymentesítés#7-10-Léghang gátlás#4-9-Színhasználat#
Frame-Bnd-605;83B2EAE1-3950-47EF-9115-56D75C70D843;Curtain Wall Frame;;6-6-Hőátbocsátás#2-8-Forma#3-9-Ökológiai lábnyom#7-9-Akadálymentesítés#4-10-Léghang gátlás#5-10-Színhasználat#
Frame-Bnd-606;3DACA7CB-F5F9-43EE-838F-65A7F6396FD6;Curtain Wall Frame;;8-2-Hőátbocsátás#7-1-Forma#10-10-Ökológiai lábnyom#5-3-Akadálymentesítés#4-9-Léghang gátlás#6-6-Színhasználat#
Frame-Bnd-607;5D7833B7-D775-4D0A-A453-D9D5BBCC23A3;Curtain Wall Frame;;7-2-Hőátbocsátás#9-4-Forma#3-3-Ökológiai lábnyom#10-3-Akadálymentesítés#5-6-Léghang gátlás#5-6-Színhasználat#
Frame-Bnd-608;E9C0DB93-2A6F-4D22-B4C0-88209D382263;Curtain Wall Frame;;10-3-Hőátbocsátás#6-8-Forma#10-4-Ökológiai lábnyom#8-8-Akadálymentesítés#8-1-Léghang gátlás#8-9-Színhasználat#
Frame-Bnd-609;36F09E9D-0CD1-4968-9480-2C5290F24110;Curtain Wall Frame;;8-8-Hőátbocsátás#10-10-Forma#6-2-Ökológiai lábnyom#9-8-Akadálymentesítés#3-7-Léghang gátlás#8-2-Színhasználat#
Frame-Bnd-610;8F461BEF-88DF-4FDC-9312-B9F4C0CC6F9A;Curtain Wall Frame;;6-3-Hőátbocsátás#2-9-Forma#5-9-Ökológiai lábnyom#7-9-Akadálymentesítés#8-9-Léghang gátlás#6-2-Színhasználat#
Frame-Bnd-611;13C294BA-C8A5-4347-9CD8-12746D6B333C;Curtain Wall Frame;;3-4-Hőátbocsátás#4-2-Forma#7-2-Ökológiai lábnyom#3-2-Akadálymentesítés#7-4-Léghang gátlás#7-3-Színhasználat#
Frame-Bnd-612;20E3D219-AEAB-43BE-B463-2A875240124F;Curtain Wall Frame;;2-2-Hőátbocsátás#7-1-Forma#7-6-Ökológiai lábnyom#8-10-Akadálymentesítés#2-6-Léghang gátlás#2-9-Színhasználat#
Frame-Bnd-613;26546864-22C0-459D-BC55-8DB6DDA68A28;Curtain Wall Frame;;3-8-Hőátbocsátás#2-10-Forma#8-10-Ökológiai lábnyom#3-7-Akadálymentesítés#10-3-Léghang gátlás#8-10-Színhasználat#
Frame-Bnd-614;8898E9BD-5C99-4E0E-988E-7286EE538C17;Curtain Wall Frame;;4-7-Hőátbocsátás#10-4-Forma#6-10-Ökológiai lábnyom#3-8-Akadálymentesítés#6-8-Léghang gátlás#8-8-Színhasználat#
Frame-Bnd-615;EA9C0BCC-1CBE-4B62-9BCC-E66258E9B497;Curtain Wall Frame;;9-10-Hőátbocsátás#4-8-Forma#4-4-Ökológiai lábnyom#10-3-Akadálymentesítés#9-7-Léghang gátlás#10-5-Színhasználat#
Frame-Bnd-616;636DD71B-8DCA-4FA6-9D60-6FE3A22020AB;Curtain Wall Frame;;7-2-Hőátbocsátás#5-8-Forma#2-2-Ökológiai lábnyom#2-5-Akadálymentesítés#8-2-Léghang gátlás#5-8-Színhasználat#
Frame-Bnd-617;6394AFC4-F5AE-49FC-B6B6-66A5843343EA;Curtain Wall Frame;;10-3-Hőátbocsátás#5-3-Forma#8-4-Ökológiai lábnyom#6-4-Akadálymentesítés#4-3-Léghang gátlás#5-3-Színhasználat#
Frame-Bnd-618;5D6BF48D-5D3A-4CC5-9E9F-2FA02EB5E276;Curtain Wall Frame;;5-1-Hőátbocsátás#5-3-Forma#3-1-Ökológiai lábnyom#5-10-Akadálymentesítés#9-6-Léghang gátlás#10-10-Színhasználat#
Frame-Bnd-619;3E4DC92B-0AB9-4885-9F68-B7D6959B067C;Curtain Wall Frame;;8-1-Hőátbocsátás#4-2-Forma#8-6-Ökológiai lábnyom#4-9-Akadálymentesítés#8-5-Léghang gátlás#4-3-Színhasználat#
Frame-Bnd-620;F7663766-200A-46B2-B15A-0AA4D0A78691;Curtain Wall Frame;;1-2-Hőátbocsátás#5-9-Forma#4-7-Ökológiai lábnyom#10-9-Akadálymentesítés#2-3-Léghang gátlás#1-2-Színhasználat#
Frame-Bnd-621;2C40C121-420E-4F1C-B5DB-3FAB1B4D7501;Curtain Wall Frame;;1-7-Hőátbocsátás#9-6-Forma#7-3-Ökológiai lábnyom#1-6-Akadálymentesítés#1-3-Léghang gátlás#3-1-Színhasználat#
Frame-Bnd-622;881BCE2E-EBB0-42C0-8323-7BFDCF524AA8;Curtain Wall Frame;;8-1-Hőátbocsátás#10-5-Forma#7-7-Ökológiai lábnyom#6-6-Akadálymentesítés#1-2-Léghang gátlás#1-6-Színhasználat#
Frame-Bnd-623;F967EBAE-9905-4921-B956-D2674CF2384B;Curtain Wall Frame;;7-4-Hőátbocsátás#9-7-Forma#7-3-Ökológiai lábnyom#9-1-Akadálymentesítés#5-4-Léghang gátlás#7-7-Színhasználat#
Frame-Bnd-624;2525AE22-1C9C-4E13-AF7F-EBA63526F5E6;Curtain Wall Frame;;8-8-Hőátbocsátás#2-4-Forma#3-9-Ökológiai lábnyom#5-8-Akadálymentesítés#4-10-Léghang gátlás#7-9-Színhasználat#
Frame-Bnd-625;D4D9D240-86FF-405F-8795-8F4A602C427D;Curtain Wall Frame;;10-7-Hőátbocsátás#7-5-Forma#6-10-Ökológiai lábnyom#10-9-Akadálymentesítés#10-10-Léghang gátlás#5-6-Színhasználat#
Frame-Bnd-626;0C63F2C2-8DB2-4C3B-B245-1F53DE440150;Curtain Wall Frame;;6-4-Hőátbocsátás#9-6-Forma#3-6-Ökológiai lábnyom#9-5-Akadálymentesítés#4-1-Léghang gátlás#7-2-Színhasználat#
